,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1804,CHEMBL272339,c1ccc(Cn2cc(COc3ccccc3)nn2)cc1,inactive,265.31600000000003,2.905400000000001,0.0,4.0,4.974690037636802
1805,CHEMBL1825044,Clc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,active,299.761,3.5588000000000015,0.0,4.0,5.297560846685953
1806,CHEMBL1825045,N#Cc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,active,290.326,2.7770800000000007,0.0,5.0,5.8664291593859605
1807,CHEMBL1825046,O=[N+]([O-])c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,active,310.313,2.813600000000001,0.0,6.0,5.555939582259224
1808,CHEMBL1825047,Cc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,active,279.343,3.213820000000002,0.0,4.0,5.64395501131277
1809,CHEMBL1825048,COc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,inactive,295.34200000000004,2.9140000000000015,0.0,5.0,4.760948402285243
1810,CHEMBL1825049,c1ccc(Cn2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,inactive,341.41400000000004,4.5724000000000045,0.0,4.0,4.970612163506823
1813,CHEMBL1915151,C=CCOC(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)OC,inactive,314.34100000000007,2.390200000000001,1.0,4.0,4.348721016595612
1814,CHEMBL1915152,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC(C)C,inactive,286.37500000000006,2.723600000000001,1.0,3.0,4.190439612040476
1815,CHEMBL1915156,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(C)cc1,inactive,384.45700000000016,2.764920000000001,1.0,4.0,4.199282234543346
1816,CHEMBL1915159,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(C)(=O)=O,inactive,308.3590000000001,1.0272,1.0,4.0,4.1668522503571666
1817,CHEMBL1915161,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,inactive,284.3590000000001,2.4776000000000007,1.0,3.0,4.232101642865678
1818,CHEMBL1915167,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC(C)C,inactive,315.37300000000005,2.1856,2.0,3.0,4.325137941093007
1819,CHEMBL1915176,CC(C)CN1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,inactive,272.34799999999996,2.6352,2.0,2.0,4.14266690038237
1820,CHEMBL1915401,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(O)cc1,inactive,336.391,2.9734000000000016,2.0,4.0,4.24108735099209
1821,CHEMBL1915403,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1Cc1ccc(O)cc1,inactive,322.36400000000003,2.8850000000000016,3.0,3.0,4.978806564811835
1823,CHEMBL264401,c1ccc(-c2nsc(-c3ccccc3)n2)cc1,inactive,238.31500000000003,3.872100000000003,0.0,3.0,4.301029127075886
1826,CHEMBL1939519,Clc1ccc(-c2nsc(-c3ccc(Cl)cc3)n2)cc1,inactive,307.205,5.178900000000002,0.0,3.0,4.301029127075886
1827,CHEMBL1939520,Fc1ccc(-c2nsc(-c3ccc(F)cc3)n2)cc1,inactive,274.295,4.150300000000002,0.0,3.0,4.301029127075886
1828,CHEMBL1939521,Brc1ccc(-c2nsc(-c3ccc(Br)cc3)n2)cc1,inactive,396.107,5.397100000000003,0.0,3.0,4.301029127075886
1829,CHEMBL1939522,COc1ccc(-c2nsc(-c3ccc(OC)cc3)n2)cc1,inactive,298.367,3.889300000000003,0.0,5.0,4.301029127075886
1830,CHEMBL1939523,Brc1ccccc1-c1nsc(-c2ccccc2Br)n1,inactive,396.107,5.397100000000002,0.0,3.0,4.301029127075886
1831,CHEMBL1939524,Clc1ccccc1-c1nsc(-c2ccccc2Cl)n1,inactive,307.205,5.178900000000002,0.0,3.0,4.301029127075886
1832,CHEMBL1939525,FC(F)(F)c1ccc(-c2nsc(-c3ccc(C(F)(F)F)cc3)n2)cc1,inactive,374.309,5.9097000000000035,0.0,3.0,4.301029127075886
1833,CHEMBL1939526,CC(C)(C)c1ccc(-c2nsc(-c3ccc(C(C)(C)C)cc3)n2)cc1,inactive,350.531,6.4671000000000065,0.0,3.0,4.301029127075886
1834,CHEMBL1939527,Ic1ccc(-c2nsc(-c3ccc(I)cc3)n2)cc1,inactive,490.1070000000001,5.081300000000002,0.0,3.0,4.301029127075886
1835,CHEMBL1939528,Ic1cccc(-c2nsc(-c3cccc(I)c3)n2)c1,inactive,490.1070000000001,5.081300000000002,0.0,3.0,4.301029127075886
1836,CHEMBL1939529,Fc1cccc(-c2nsc(-c3cccc(F)c3)n2)c1,inactive,274.295,4.150300000000002,0.0,3.0,4.301029127075886
1837,CHEMBL1939530,Fc1ccccc1-c1nsc(-c2ccccc2F)n1,inactive,274.295,4.150300000000002,0.0,3.0,4.301029127075886
1838,CHEMBL1939531,Brc1cccc(-c2nsc(-c3cccc(Br)c3)n2)c1,inactive,396.107,5.397100000000002,0.0,3.0,4.301029127075886
1839,CHEMBL1939532,Clc1cccc(-c2nsc(-c3cccc(Cl)c3Cl)n2)c1Cl,inactive,376.095,6.485700000000001,0.0,3.0,4.301029127075886
1840,CHEMBL1939533,Cc1cc(Cl)ccc1-c1nsc(-c2ccc(Cl)cc2C)n1,inactive,335.25900000000007,5.795740000000004,0.0,3.0,4.301029127075886
1841,CHEMBL1939534,Cc1cccc(-c2nsc(-c3cccc(C)c3)n2)c1,inactive,266.369,4.488940000000004,0.0,3.0,4.301029127075886
1842,CHEMBL1939535,FC(F)(F)c1ccccc1-c1nsc(-c2ccccc2C(F)(F)F)n1,inactive,374.309,5.909700000000003,0.0,3.0,4.301029127075886
1843,CHEMBL1939536,Clc1ccc(Cl)c(-c2nsc(-c3cc(Cl)ccc3Cl)n2)c1,inactive,376.0950000000001,6.485700000000002,0.0,3.0,4.301029127075886
1844,CHEMBL1939537,Clc1ccc(-c2nsc(-c3ccc(Cl)c(Cl)c3)n2)cc1Cl,inactive,376.095,6.485700000000001,0.0,3.0,4.301029127075886
1845,CHEMBL1939538,Cc1c(Cl)cccc1-c1nsc(-c2cccc(Cl)c2C)n1,inactive,335.25900000000007,5.795740000000003,0.0,3.0,4.301029127075886
1846,CHEMBL1939539,Cc1ccc(-c2nsc(-c3ccc(C)cc3)n2)cc1,inactive,266.369,4.488940000000004,0.0,3.0,4.301029127075886
1847,CHEMBL1939540,c1ccc2cc(-c3nsc(-c4ccc5ccccc5c4)n3)ccc2c1,inactive,338.43500000000006,6.178500000000004,0.0,3.0,4.301029127075886
1848,CHEMBL1939541,CCCCc1ccc(-c2nsc(-c3ccc(CCCC)cc3)n2)cc1,inactive,350.531,6.557300000000006,0.0,3.0,4.301029127075886
1849,CHEMBL1939542,Cc1ccc(Cl)cc1-c1nsc(-c2cc(Cl)ccc2C)n1,inactive,335.25900000000007,5.795740000000004,0.0,3.0,4.301029127075886
1850,CHEMBL1939543,Cc1cc(Br)ccc1-c1nsc(-c2ccc(Br)cc2C)n1,inactive,424.1610000000001,6.013940000000003,0.0,3.0,4.301029127075886
1851,CHEMBL1939544,Ic1ccccc1-c1nsc(-c2ccccc2I)n1,inactive,490.1070000000001,5.081300000000002,0.0,3.0,4.301029127075886
1852,CHEMBL1939545,Cc1ccc(-c2nsc(-c3ccc(C)cc3Br)n2)c(Br)c1,inactive,424.16100000000006,6.013940000000003,0.0,3.0,4.301029127075886
1853,CHEMBL1939546,Clc1ccc(-c2nsc(-c3ccc(Cl)cc3Cl)n2)c(Cl)c1,inactive,376.095,6.485700000000001,0.0,3.0,4.301029127075886
1854,CHEMBL1939547,O=[N+]([O-])c1ccc(-c2nsc(-c3ccc([N+](=O)[O-])cc3)n2)cc1,inactive,328.309,3.688500000000002,0.0,7.0,4.301029127075886
1855,CHEMBL1939548,N#Cc1ccc(-c2nsc(-c3ccc(C#N)cc3)n2)cc1,inactive,288.335,3.6154600000000023,0.0,5.0,4.301029127075886
1856,CHEMBL1939549,N#Cc1cccc(-c2nsc(-c3cccc(C#N)c3)n2)c1,inactive,288.335,3.6154600000000023,0.0,5.0,4.301029127075886
1857,CHEMBL1939550,COc1cccc(-c2nsc(-c3cccc(OC)c3)n2)c1,inactive,298.36699999999996,3.889300000000003,0.0,5.0,4.301029127075886
1858,CHEMBL1939551,Oc1ccc(-c2nsc(-c3ccc(O)cc3)n2)cc1,inactive,270.31300000000005,3.2833000000000014,2.0,5.0,4.301029127075886
1859,CHEMBL503399,Oc1cccc(-c2nsc(-c3cccc(O)c3)n2)c1,inactive,270.313,3.2833000000000014,2.0,5.0,4.301029127075886
1860,CHEMBL1939552,Nc1ccc(-c2nsc(-c3ccc(N)cc3)n2)cc1,inactive,268.345,3.0365,2.0,5.0,4.576752487219183
1861,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive,228.247,2.9738000000000016,3.0,3.0,4.602058254153509
1862,CHEMBL87333,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,inactive,228.247,2.9738000000000016,3.0,3.0,4.301029127075886
1863,CHEMBL111234,Oc1ccc(CCc2cc(O)cc(O)c2)cc1,inactive,230.26300000000003,2.5886000000000005,3.0,3.0,4.301029127075886
1866,CHEMBL1728910,N#Cc1ccc(Oc2cccnc2)cc1C#N,active,221.219,2.617260000000001,0.0,4.0,5.29842338094477
1875,CHEMBL1957208,Brc1cccc(-c2nc(-c3cccnc3)ns2)c1,active,318.199,4.029600000000002,0.0,4.0,5.171978482711308
1876,CHEMBL1957209,COc1cccc(-c2nc(-c3cccnc3)ns2)c1,inactive,269.329,3.2757000000000014,0.0,5.0,4.826810816869441
1878,CHEMBL1957210,Fc1ccc(-c2nc(-c3cccnc3)cs2)cc1,inactive,256.30500000000006,4.011200000000001,0.0,3.0,4.754978658879729
1879,CHEMBL1957211,Clc1ccc(-c2nc(-c3cccnc3)cs2)cc1,active,272.76000000000005,4.525500000000003,0.0,3.0,5.62158392811477
1880,CHEMBL1957212,Brc1ccc(-c2nc(-c3cccnc3)cs2)cc1,active,317.211,4.6346000000000025,0.0,3.0,5.101269334928939
1881,CHEMBL1957213,COc1ccc(-c2nc(-c3cccnc3)cs2)cc1,inactive,268.341,3.880700000000002,0.0,4.0,4.7447250821562745
1883,CHEMBL1957215,Oc1ccc(-c2nc(-c3cccnc3)cs2)cc1,inactive,254.31400000000005,3.577700000000002,1.0,4.0,4.950390513252085
1887,CHEMBL1957219,Brc1ccc(-c2csc(-c3ccncc3)n2)cn1,active,318.199,4.029600000000002,0.0,4.0,5.571849001255555
1888,CHEMBL1957220,Brc1ccc(-c2csc(-c3cccnc3)n2)cn1,active,318.199,4.029600000000002,0.0,4.0,5.130175931136036
1889,CHEMBL1957221,COc1ccc(-c2csc(-c3ccncc3)n2)cn1,active,269.329,3.275700000000003,0.0,5.0,5.982924903623941
1890,CHEMBL1957222,CCOc1ccc(-c2csc(-c3ccncc3)n2)cn1,active,283.356,3.6658000000000035,0.0,5.0,5.8664291593859605
1892,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive,228.247,2.9738000000000016,3.0,3.0,4.602058254153509
1897,CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,active,254.24099999999999,2.8712000000000013,2.0,4.0,5.8238797889439144
1898,CHEMBL131921,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,inactive,284.267,2.8798000000000012,2.0,5.0,3.9469211721853505
1899,CHEMBL2011191,O=C1c2ccccc2OC(O)C1c1ccccc1,inactive,240.258,2.3639,1.0,3.0,3.769550823154459
1900,CHEMBL2011192,O=C1c2ccccc2OCC1c1ccc(O)cc1,inactive,240.25799999999998,2.751100000000001,1.0,3.0,3.795879745910109
1901,CHEMBL2011193,O=C1c2ccccc2OCC1c1ccc(O)c(O)c1,inactive,256.25699999999995,2.4567000000000014,2.0,4.0,3.6989697871888323
1903,CHEMBL2011171,O=C1c2ccccc2OCC1c1ccccc1,inactive,224.259,3.0455000000000014,0.0,2.0,4.537600504536447
1904,CHEMBL2011172,Cc1ccc2c(c1)C(=O)C(c1ccccc1)CO2,inactive,238.286,3.3539200000000013,0.0,2.0,4.356546336482021
1905,CHEMBL2011173,Cc1ccc2c(c1)OCC(c1ccccc1)C2=O,inactive,238.28600000000003,3.3539200000000013,0.0,2.0,4.7447250821562745
1906,CHEMBL2011174,Cc1cccc(C2COc3ccccc3C2=O)c1,inactive,238.286,3.3539200000000013,0.0,2.0,4.698967832869038
1907,CHEMBL2011175,Cc1ccc(C2COc3ccccc3C2=O)cc1,inactive,238.28600000000003,3.3539200000000022,0.0,2.0,4.387215084026723
1908,CHEMBL2011176,O=C1c2c(ccc3ccccc23)OCC1c1ccccc1,inactive,274.31899999999996,4.198700000000002,0.0,2.0,4.698967832869038
1909,CHEMBL2011177,O=C1c2ccccc2OCC1c1ccc(Oc2ccccc2)cc1,active,316.356,4.837800000000004,0.0,3.0,5.619770663061963
1911,CHEMBL1165711,COc1ccc2c(c1)OCC(c1ccccc1)C2=O,inactive,254.285,3.054100000000001,0.0,3.0,4.387215084026723
1912,CHEMBL2011181,COc1ccccc1C1COc2ccccc2C1=O,inactive,254.28499999999997,3.054100000000001,0.0,3.0,4.013227818007716
1913,CHEMBL2011182,COc1cccc(C2COc3ccccc3C2=O)c1,inactive,254.285,3.054100000000002,0.0,3.0,4.004364366721377
1914,CHEMBL2011183,COc1ccc(C2COc3ccccc3C2=O)cc1,inactive,254.285,3.054100000000001,0.0,3.0,4.619786948731822
1915,CHEMBL2011184,COc1cc(OC)cc(C2COc3ccccc3C2=O)c1,inactive,284.311,3.0627000000000013,0.0,4.0,4.958603366728068
1916,CHEMBL2011185,O=C1c2ccccc2OCC1c1ccsc1,inactive,230.28799999999998,3.107000000000002,0.0,3.0,4.522877297634477
1917,CHEMBL2011186,O=C1c2ccccc2OCC1c1cccnc1,active,225.24699999999999,2.4405,0.0,3.0,5.236564518665717
1918,CHEMBL2011187,O=C1c2cc(F)ccc2OCC1c1ccccc1,inactive,242.249,3.1846000000000014,0.0,2.0,4.4948486645119585
1919,CHEMBL2011188,O=C1c2cc(Cl)ccc2OCC1c1ccccc1,active,258.704,3.698900000000002,0.0,2.0,5.292421308407472
1920,CHEMBL2011189,O=C1c2cc(Br)ccc2OCC1c1ccccc1,inactive,303.155,3.8080000000000016,0.0,2.0,4.537600504536447
1921,CHEMBL2011190,CC(C)(C)c1ccc2c(c1)C(=O)C(c1ccccc1)CO2,inactive,280.3670000000001,4.343000000000004,0.0,2.0,4.214669453031649
1922,CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,active,531.4399999999999,4.205800000000003,0.0,7.0,5.886023241710154
1928,CHEMBL2058267,C[C@]12CC=CC[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,272.432,4.764300000000004,0.0,1.0,5.761176377738924
1929,CHEMBL2058268,C[C@]12C[C@H]3O[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,288.43100000000004,3.975500000000004,0.0,2.0,5.939264396550682
1940,CHEMBL2165322,O=C1CCc2cc(-c3cccnc3)cc(Br)c2N1,active,303.15900000000005,3.395800000000002,1.0,2.0,5.537437300945808
1950,CHEMBL2165313,O=C1CCc2cc(-c3cccnc3)c(O)cc2N1,active,240.26200000000003,2.3388999999999998,2.0,3.0,5.512423307383851
1951,CHEMBL62811,O=C1CCc2cc(-c3cccnc3)ccc2N1,active,224.26300000000003,2.6333,1.0,2.0,5.301021309861201
1957,CHEMBL2179113,CCCCCCCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,436.63600000000025,6.2224000000000075,0.0,3.0,5.661523585087077
1962,CHEMBL2179108,CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,inactive,328.45200000000006,3.8784000000000027,0.0,3.0,4.742319025720416
1963,CHEMBL2179107,CO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,314.425,3.4883000000000024,0.0,3.0,5.283988304628546
1965,CHEMBL2208141,COc1cccc(-c2csc(-c3cccc(OC)c3)n2)c1,inactive,297.37899999999996,4.4943000000000035,0.0,4.0,4.301029127075886
1966,CHEMBL2208140,COc1cccc(-c2csc(-c3ccccc3)n2)c1,inactive,267.353,4.485700000000003,0.0,3.0,4.301029127075886
1967,CHEMBL2208131,COc1cccc(-c2nc(-c3ccccc3)cs2)c1,inactive,267.353,4.485700000000002,0.0,3.0,4.301029127075886
1968,CHEMBL1939530,Fc1ccccc1-c1nsc(-c2ccccc2F)n1,inactive,274.295,4.150300000000002,0.0,3.0,4.301029127075886
1969,CHEMBL264401,c1ccc(-c2nsc(-c3ccccc3)n2)cc1,inactive,238.31500000000003,3.872100000000003,0.0,3.0,4.485450919224063
1970,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive,228.247,2.9738000000000016,3.0,3.0,4.5951645735626325
1971,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,232.28299999999996,1.3532,2.0,3.0,4.5451536161538755
1973,CHEMBL2235952,O=C1/C(=C/c2ccccc2OCCCn2ccnc2)Cc2ccccc21,active,344.41400000000004,4.174600000000003,0.0,4.0,5.958567835319735
1974,CHEMBL2235951,COc1ccc(/C=C2\Cc3ccccc3C2=O)cc1OCCCn1ccnc1,active,374.44000000000017,4.183200000000003,0.0,5.0,5.872862792808499
1976,CHEMBL488,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive,232.28299999999996,1.3532,2.0,3.0,4.5451536161538755
1977,CHEMBL2282047,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3ccc(OCCCn4ccnc4)cc3)C[C@@H]12,inactive,498.66700000000026,6.446500000000007,0.0,5.0,4.924449389089342
1978,CHEMBL2282050,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3cccc(OCCCn4ccnc4)c3)C[C@@H]12,active,498.66700000000026,6.446500000000007,0.0,5.0,5.3565374532968395
1979,CHEMBL2282053,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1C/C(=C\c1cccc(OCCCn3ccnc3)c1)[C@@H]2O,active,502.69900000000024,6.030100000000006,2.0,5.0,5.0409538352382945
1995,CHEMBL2312950,CC(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,active,278.355,3.0687000000000015,0.0,2.0,5.8238797889439144
1997,CHEMBL2311553,O=C1CCc2cc(Cc3ccncc3)cc3c2N1CC3,active,264.32800000000003,2.5077000000000007,0.0,2.0,5.6716000076275765
1998,CHEMBL2312948,O=C1CCc2cc(C(O)c3ccncc3)cc3c2N1CC3,active,280.32700000000006,1.9985999999999997,1.0,3.0,5.301021309861201
2003,CHEMBL2312971,O=C1CCc2cc(C(c3cccnc3)c3cccc(Cl)c3)cc3c2N1CC3,active,374.87100000000015,4.750500000000003,0.0,2.0,5.869634062734793
2004,CHEMBL2312970,Cc1cccc(C(c2cccnc2)c2cc3c4c(c2)CCN4C(=O)CC3)c1,active,354.4530000000002,4.405520000000003,0.0,2.0,5.301021309861201
2005,CHEMBL2312969,COc1ccccc1C(c1cccnc1)c1cc2c3c(c1)CCN3C(=O)CC2,active,370.4520000000002,4.105700000000003,0.0,3.0,5.436507048798239
2006,CHEMBL2312968,O=C1CCc2cc(C(c3ccccc3)c3cccnc3)cc3c2N1CC3,active,340.42600000000016,4.097100000000003,0.0,2.0,5.6716000076275765
2007,CHEMBL2312967,CC(c1cccnc1)c1cc2c3c(c1)CCN3C(=O)CC2,active,278.355,3.0687000000000015,0.0,2.0,5.301021309861201
2008,CHEMBL2312966,C=C(c1cccnc1)c1cc2c3c(c1)CCN3C(=O)CC2,active,276.339,2.9784000000000015,0.0,2.0,5.301021309861201
2009,CHEMBL2312965,O=C1CCc2cc(Cc3cccnc3)cc3c2N1CC3,active,264.32800000000003,2.5077000000000007,0.0,2.0,5.476240530554286
2010,CHEMBL2312964,O=C1CCc2cc(C(O)c3cccnc3)cc3c2N1CC3,active,280.32700000000006,1.9985999999999997,1.0,3.0,5.301021309861201
2011,CHEMBL254328,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,active,349.51800000000003,5.398600000000005,1.0,2.0,5.301021309861201
2013,CHEMBL2333337,Nc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,active,291.31000000000006,2.773200000000001,1.0,5.0,5.194288502337835
2020,CHEMBL2333330,CCOc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,active,320.34800000000007,3.5897000000000023,0.0,5.0,5.7048509034210815
2021,CHEMBL2333329,COc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,active,306.3210000000001,3.199600000000002,0.0,5.0,5.958567835319735
2025,CHEMBL442373,N#Cc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,active,301.30500000000006,3.062680000000001,0.0,5.0,5.638253282024103
2048,CHEMBL2137046,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,inactive,387.523,5.701700000000005,1.0,3.0,3.2757240484568637
2049,CHEMBL1093458,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,active,373.49600000000004,5.359500000000005,2.0,3.0,5.22184151143531
2050,CHEMBL2386286,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCC(N)=O)cc1)c1ccccc1,active,373.452,4.6254000000000035,2.0,3.0,5.033525044770919
2051,CHEMBL149791,CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,inactive,316.4,5.466900000000006,2.0,2.0,4.604147878428128
2052,CHEMBL2386284,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,359.469,5.098800000000003,2.0,3.0,5.987542421799226
2057,CHEMBL2420688,Oc1ccc2ccc(-c3cncc4ccccc34)c(Cl)c2c1,active,305.76400000000007,5.414000000000003,1.0,2.0,5.698948290154774
2058,CHEMBL2420687,COc1ccc2ccc(-c3cncc4ccccc34)c(Cl)c2c1,active,319.791,5.717000000000003,0.0,2.0,5.698948290154774
2059,CHEMBL2420686,Oc1ccc2ccc(-c3cncnc3)c(Cl)c2c1,active,256.692,3.655800000000001,1.0,3.0,5.698948290154774
2060,CHEMBL2420685,COc1ccc2ccc(-c3cncnc3)c(Cl)c2c1,active,270.719,3.958800000000002,0.0,3.0,5.698948290154774
2061,CHEMBL2420684,Oc1cncc(-c2ccc3ccc(O)cc3c2Cl)c1,active,271.703,3.966400000000001,2.0,3.0,5.698948290154774
2062,CHEMBL2420683,COc1ccc2ccc(-c3cncc(O)c3)c(Cl)c2c1,active,285.73,4.269400000000002,1.0,3.0,5.698948290154774
2063,CHEMBL2420682,COc1cncc(-c2ccc3ccc(O)cc3c2Cl)c1,active,285.73,4.269400000000003,1.0,3.0,5.698948290154774
2064,CHEMBL2420681,COc1cncc(-c2ccc3ccc(OC)cc3c2Cl)c1,active,299.75699999999995,4.572400000000003,0.0,3.0,5.698948290154774
2065,CHEMBL2420680,Oc1ccc2ccc(-c3cncc(F)c3)c(Cl)c2c1,active,273.694,4.3999000000000015,1.0,2.0,5.698948290154774
2066,CHEMBL2420679,COc1ccc2ccc(-c3cncc(F)c3)c(Cl)c2c1,active,287.721,4.702900000000001,0.0,2.0,5.698948290154774
2067,CHEMBL2420678,Oc1ccc2ccc(-c3cccnc3)c(Cl)c2c1F,active,273.694,4.3999000000000015,1.0,2.0,5.698948290154774
2068,CHEMBL2420677,COc1ccc2ccc(-c3cccnc3)c(Cl)c2c1F,active,287.721,4.702900000000002,0.0,2.0,5.698948290154774
2069,CHEMBL2420676,Oc1ccc2ccc(-c3cccnc3)c(F)c2c1,active,239.249,3.746500000000002,1.0,2.0,5.698948290154774
2070,CHEMBL2420675,COc1ccc2ccc(-c3cccnc3)c(F)c2c1,active,253.27599999999998,4.049500000000002,0.0,2.0,5.698948290154774
2071,CHEMBL2420674,Oc1ccc2ccc(-c3cccnc3)c(Cl)c2c1,active,255.704,4.260800000000002,1.0,2.0,5.698948290154774
2072,CHEMBL371430,COc1ccc2ccc(-c3cccnc3)c(Cl)c2c1,active,269.731,4.563800000000002,0.0,2.0,5.698948290154774
2073,CHEMBL193863,COc1ccc2ccc(-c3cccnc3)cc2c1,active,235.286,3.910400000000002,0.0,2.0,5.698948290154774
2074,CHEMBL365735,c1cncc(-c2ccc3ccccc3c2)c1,active,205.26,3.9018000000000024,0.0,1.0,5.698948290154774
2075,CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,active,272.25600000000003,2.5099000000000014,3.0,5.0,5.920782564253433
2076,CHEMBL2430197,Cc1cn2cc(-c3ccc(O)c(O)c3O)nc2s1,active,262.28999999999996,2.488020000000001,3.0,6.0,5.494836450189588
2077,CHEMBL2430196,Oc1ccc(O)c(-c2cn3ccsc3n2)c1,active,232.264,2.474,2.0,5.0,5.585009948716478
2078,CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,active,272.25600000000003,2.5099000000000014,3.0,5.0,5.481472899882664
2079,CHEMBL2431527,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,inactive,320.42900000000003,2.735700000000002,3.0,4.0,4.962569517724608
2080,CHEMBL2431526,C[C@]12CC[C@@H](O)C(=O)[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,active,306.446,2.9299000000000017,2.0,3.0,5.408924257360318
2081,CHEMBL2431525,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,inactive,304.43000000000006,3.764900000000003,2.0,3.0,4.327901218034453
2082,CHEMBL2431524,C[C@]12CC[C@H]3[C@@H](CC[C@@]4(O)[C@@H](O)C(=O)CC[C@]34C)[C@@H]1CCC2=O,inactive,320.4290000000001,2.253,2.0,4.0,4.536105518595757
2083,CHEMBL132530,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,302.41400000000004,3.973100000000003,1.0,3.0,4.232101642865678
2086,CHEMBL2442765,CCn1ccc2c3c(C(=O)O)cc(-c4ccccc4)nc3ccc21,active,316.36000000000007,4.574600000000002,1.0,3.0,5.832062687299422
2087,CHEMBL2442764,Cc1cc(C(=O)O)c2ccc3[nH]ccc3c2n1,active,226.235,2.7227200000000007,2.0,2.0,5.207951678941239
2088,CHEMBL2442763,COc1ccc(-c2cc(C(=O)O)c3ccc4[nH]ccc4c3n2)cc1,inactive,318.33200000000005,4.089900000000002,2.0,3.0,4.999995657076895
2090,CHEMBL2442761,COc1ccc(-c2cc(Cn3cncn3)c3ccc4[nH]ccc4c3n2)cc1,inactive,355.40100000000007,4.031500000000002,1.0,5.0,4.999995657076895
